Provider ID,Hospital Name,ZIP Code,County Name,Phone Number,HCAHPS Measure ID,HCAHPS Question,HCAHPS Answer Description,HCAHPS Answer Percent,Number of Completed Surveys,Survey Response Rate Percent,Footnote,Measure Start Date,Measure End Date,Location,Location 1
460041,DAVIS HOSPITAL AND MEDICAL CENTER,84041,DAVIS,8020000000,H_COMP_7_A,Patients who â€œAgreeâ€ they understood their care when they left the hospital,Patients who â€œAgreeâ€ they understood their care when they left the hospital,39,300 or more,33,,01/01/2013 12:00:00 AM,########,"1600 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08921787400004, -111.99543086899996)","1600 WEST ANTELOPE DRIVE
LAYTON, UT
(41.08921787400004, -111.99543086899996)"
460060,LONE PEAK HOSPITAL,84020,SALT LAKE,8020000000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",,Not Available,,5,01/01/2013 12:00:00 AM,########,"11925 S STATE STREET
DRAPER, UT 84020
(40.53459279700007, -111.89148067299999)","11925 S STATE STREET
DRAPER, UT
(40.53459279700007, -111.89148067299999)"
460030,ASHLEY REGIONAL MEDICAL CENTER,84078,UINTAH,4360000000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",11,300 or more,30,,01/01/2013 12:00:00 AM,########,"150 WEST 100 NORTH
VERNAL, UT 84078
(40.457921845000044, -109.52668436499994)","150 WEST 100 NORTH
VERNAL, UT
(40.457921845000044, -109.52668436499994)"
460013,MOUNTAIN VIEW HOSPITAL,84651,UTAH,8010000000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",57,300 or more,38,,01/01/2013 12:00:00 AM,########,"1000 EAST 100 NORTH
PAYSON, UT 84651
(40.04461333800003, -111.71522704399996)","1000 EAST 100 NORTH
PAYSON, UT
(40.04461333800003, -111.71522704399996)"
461310,BLUE MOUNTAIN HOSPITAL,84511,SAN JUAN,4360000000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",23,Fewer than 100,24,10,01/01/2013 12:00:00 AM,########,"802 SOUTH 200 WEST
BLANDING, UT 84511
(37.613404082000045, -109.48153782299994)","802 SOUTH 200 WEST
BLANDING, UT
(37.613404082000045, -109.48153782299994)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,8010000000,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",7,300 or more,36,,01/01/2013 12:00:00 AM,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460030,ASHLEY REGIONAL MEDICAL CENTER,84078,UINTAH,4360000000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",10,300 or more,30,,01/01/2013 12:00:00 AM,########,"150 WEST 100 NORTH
VERNAL, UT 84078
(40.457921845000044, -109.52668436499994)","150 WEST 100 NORTH
VERNAL, UT
(40.457921845000044, -109.52668436499994)"
461301,FILLMORE COMMUNITY MEDICAL CENTER,84631,MILLARD,4360000000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",88,Fewer than 100,32,10,01/01/2013 12:00:00 AM,########,"674 SOUTH HIGHWAY 99
FILLMORE, UT 84631
(38.953819775000056, -112.33996106599994)","674 SOUTH HIGHWAY 99
FILLMORE, UT
(38.953819775000056, -112.33996106599994)"
460005,OGDEN REGIONAL MEDICAL CENTER,84405,WEBER,8010000000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",58,300 or more,36,,01/01/2013 12:00:00 AM,########,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.16341207600004, -111.96866503299998)","5475 SOUTH 500 EAST
OGDEN, UT
(41.16341207600004, -111.96866503299998)"
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,84107,SALT LAKE,8010000000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",9,300 or more,56,,01/01/2013 12:00:00 AM,########,"5848 SOUTH 300 EAST
MURRAY, UT 84107
(40.64408365700007, -111.89840841299997)","5848 SOUTH 300 EAST
MURRAY, UT
(40.64408365700007, -111.89840841299997)"
460015,LOGAN REGIONAL HOSPITAL,84341,CACHE,4360000000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",17,300 or more,39,,01/01/2013 12:00:00 AM,########,"500 EAST 1400 NORTH
LOGAN, UT 84341
(41.75743373000006, -111.82112768799999)","500 EAST 1400 NORTH
LOGAN, UT
(41.75743373000006, -111.82112768799999)"
460010,INTERMOUNTAIN MEDICAL CENTER,84107,SALT LAKE,8020000000,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",75,300 or more,35,,01/01/2013 12:00:00 AM,########,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
(40.66034663600004, -111.89373522999995)","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
(40.66034663600004, -111.89373522999995)"
461303,SANPETE VALLEY HOSPITAL - CAH,84647,SANPETE,4350000000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",79,Between 100 and 299,39,,01/01/2013 12:00:00 AM,########,"1100 SOUTH MEDICAL DRIVE
MOUNT PLEASANT, UT 84647
(39.53225359600003, -111.46126347999996)","1100 SOUTH MEDICAL DRIVE
MOUNT PLEASANT, UT
(39.53225359600003, -111.46126347999996)"
460033,GARFIELD MEMORIAL HOSPITAL,84759,GARFIELD,4360000000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",0,Fewer than 100,31,6,01/01/2013 12:00:00 AM,########,"200 NORTH 400 EAST
PANGUITCH, UT 84759
(37.82597250800006, -112.42784327299995)","200 NORTH 400 EAST
PANGUITCH, UT
(37.82597250800006, -112.42784327299995)"
460003,SALT LAKE REGIONAL MEDICAL CENTER,84102,SALT LAKE,8010000000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",8,300 or more,31,,01/01/2013 12:00:00 AM,########,"1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT 84102
(40.76933693600006, -111.86093088199999)","1050 EAST SOUTH TEMPLE
SALT LAKE CITY, UT
(40.76933693600006, -111.86093088199999)"
460017,BRIGHAM CITY COMMUNITY HOSPITAL,84302,BOX ELDER,4360000000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",15,Between 100 and 299,37,,01/01/2013 12:00:00 AM,########,"950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT 84302
(41.49152653600004, -112.02418016899998)","950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT
(41.49152653600004, -112.02418016899998)"
461300,DELTA COMMUNITY MEDICAL CENTER,84624,MILLARD,4360000000,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",81,Fewer than 100,34,6,01/01/2013 12:00:00 AM,########,"126 SOUTH WHITE SAGE AVENUE
DELTA, UT 84624
(39.34974253100006, -112.56026558899998)","126 SOUTH WHITE SAGE AVENUE
DELTA, UT
(39.34974253100006, -112.56026558899998)"
460006,LDS HOSPITAL,84143,SALT LAKE,8010000000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",6,300 or more,37,,01/01/2013 12:00:00 AM,########,"8TH AVENUE AND C STREET
SALT LAKE CITY, UT 84143
(40.778499871000065, -111.87863972099996)","8TH AVENUE AND C STREET
SALT LAKE CITY, UT
(40.65968998000005, -111.91300138699995)"
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,84648,JUAB,4360000000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",4,Between 100 and 299,46,,01/01/2013 12:00:00 AM,########,"48 WEST 1500 NORTH
NEPHI, UT 84648
(39.730628066000065, -111.83705088599999)","48 WEST 1500 NORTH
NEPHI, UT
(39.730628066000065, -111.83705088599999)"
460044,ALTA VIEW HOSPITAL,84094,SALT LAKE,8020000000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",22,300 or more,39,,01/01/2013 12:00:00 AM,########,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575599778000026, -111.85317706999996)","9660 SOUTH 1300 EAST
SANDY, UT
(40.575599778000026, -111.85317706999996)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,4350000000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",14,300 or more,38,,01/01/2013 12:00:00 AM,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
461306,GUNNISON VALLEY HOSPITAL,84634,SANPETE,4360000000,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",4,Between 100 and 299,46,3,01/01/2013 12:00:00 AM,########,"64 EAST 100 NORTH
GUNNISON, UT 84634
(39.15662908000007, -111.81637890399998)","64 EAST 100 NORTH
GUNNISON, UT
(39.15662908000007, -111.81637890399998)"
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,84132,SALT LAKE,8020000000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",17,300 or more,31,,01/01/2013 12:00:00 AM,########,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT 84132
(40.77298795200005, -111.83684362499997)","50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
(40.77298795200005, -111.83684362499997)"
460007,VALLEY VIEW MEDICAL CENTER,84721,IRON,4360000000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",1,300 or more,39,,01/01/2013 12:00:00 AM,########,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.70026348600004, -113.06404143699996)","1303 NORTH MAIN STREET
CEDAR CITY, UT
(37.70026348600004, -113.06404143699996)"
460033,GARFIELD MEMORIAL HOSPITAL,84759,GARFIELD,4360000000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",79,Fewer than 100,31,6,01/01/2013 12:00:00 AM,########,"200 NORTH 400 EAST
PANGUITCH, UT 84759
(37.82597250800006, -112.42784327299995)","200 NORTH 400 EAST
PANGUITCH, UT
(37.82597250800006, -112.42784327299995)"
461308,SAN JUAN HOSPITAL,84535,SAN JUAN,4360000000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",,Not Available,,5,01/01/2013 12:00:00 AM,########,"380 WEST 100 NORTH
MONTICELLO, UT 84535
(37.87787989700007, -109.34460540199996)","380 WEST 100 NORTH
MONTICELLO, UT
(37.87787989700007, -109.34460540199996)"
460017,BRIGHAM CITY COMMUNITY HOSPITAL,84302,BOX ELDER,4360000000,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",24,Between 100 and 299,37,,01/01/2013 12:00:00 AM,########,"950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT 84302
(41.49152653600004, -112.02418016899998)","950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT
(41.49152653600004, -112.02418016899998)"
460052,TIMPANOGOS REGIONAL HOSPITAL,84057,UTAH,8020000000,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",87,300 or more,38,,01/01/2013 12:00:00 AM,########,"750 WEST 800 NORTH
OREM, UT 84057
(40.312087907000034, -111.71475115099997)","750 WEST 800 NORTH
OREM, UT
(40.312087907000034, -111.71475115099997)"
461303,SANPETE VALLEY HOSPITAL - CAH,84647,SANPETE,4350000000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",21,Between 100 and 299,39,,01/01/2013 12:00:00 AM,########,"1100 SOUTH MEDICAL DRIVE
MOUNT PLEASANT, UT 84647
(39.53225359600003, -111.46126347999996)","1100 SOUTH MEDICAL DRIVE
MOUNT PLEASANT, UT
(39.53225359600003, -111.46126347999996)"
460060,LONE PEAK HOSPITAL,84020,SALT LAKE,8020000000,H_COMP_7_D_SD,Patients who â€œDisagreeâ€ or â€œStrongly Disagreeâ€ they understood their care when they left the hospital,Patients who â€œDisagreeâ€ or â€œStrongly Disagreeâ€ they understood their care when they left the hospital,,Not Available,,5,01/01/2013 12:00:00 AM,########,"11925 S STATE STREET
DRAPER, UT 84020
(40.53459279700007, -111.89148067299999)","11925 S STATE STREET
DRAPER, UT
(40.53459279700007, -111.89148067299999)"
460060,LONE PEAK HOSPITAL,84020,SALT LAKE,8020000000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",,Not Available,,5,01/01/2013 12:00:00 AM,########,"11925 S STATE STREET
DRAPER, UT 84020
(40.53459279700007, -111.89148067299999)","11925 S STATE STREET
DRAPER, UT
(40.53459279700007, -111.89148067299999)"
460007,VALLEY VIEW MEDICAL CENTER,84721,IRON,4360000000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",16,300 or more,39,,01/01/2013 12:00:00 AM,########,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.70026348600004, -113.06404143699996)","1303 NORTH MAIN STREET
CEDAR CITY, UT
(37.70026348600004, -113.06404143699996)"
461310,BLUE MOUNTAIN HOSPITAL,84511,SAN JUAN,4360000000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",3,Fewer than 100,24,10,01/01/2013 12:00:00 AM,########,"802 SOUTH 200 WEST
BLANDING, UT 84511
(37.613404082000045, -109.48153782299994)","802 SOUTH 200 WEST
BLANDING, UT
(37.613404082000045, -109.48153782299994)"
460017,BRIGHAM CITY COMMUNITY HOSPITAL,84302,BOX ELDER,4360000000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",27,Between 100 and 299,37,,01/01/2013 12:00:00 AM,########,"950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT 84302
(41.49152653600004, -112.02418016899998)","950 SOUTH MEDICAL DRIVE
BRIGHAM CITY, UT
(41.49152653600004, -112.02418016899998)"
461302,MOAB REGIONAL HOSPITAL,84532,GRAND,4360000000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",,Not Available,,5,01/01/2013 12:00:00 AM,########,"450 WEST WILLIAMS WAY
MOAB, UT 84532
(38.57432819300004, -109.56012378099996)","450 WEST WILLIAMS WAY
MOAB, UT
(38.57432819300004, -109.56012378099996)"
460035,BEAVER VALLEY HOSPITAL,84713,BEAVER,4350000000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",19,Fewer than 100,28,10,01/01/2013 12:00:00 AM,########,"1109 NORTH 100 WEST
BEAVER, UT 84713
(38.289840242000025, -112.64318848899995)","1109 NORTH 100 WEST
BEAVER, UT
(38.289840242000025, -112.64318848899995)"
460033,GARFIELD MEMORIAL HOSPITAL,84759,GARFIELD,4360000000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",22,Fewer than 100,31,6,01/01/2013 12:00:00 AM,########,"200 NORTH 400 EAST
PANGUITCH, UT 84759
(37.82597250800006, -112.42784327299995)","200 NORTH 400 EAST
PANGUITCH, UT
(37.82597250800006, -112.42784327299995)"
460015,LOGAN REGIONAL HOSPITAL,84341,CACHE,4360000000,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",4,300 or more,39,,01/01/2013 12:00:00 AM,########,"500 EAST 1400 NORTH
LOGAN, UT 84341
(41.75743373000006, -111.82112768799999)","500 EAST 1400 NORTH
LOGAN, UT
(41.75743373000006, -111.82112768799999)"
460026,SEVIER VALLEY MEDICAL CENTER,84701,SEVIER,4360000000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",83,Between 100 and 299,37,,01/01/2013 12:00:00 AM,########,"1000 NORTH MAIN STREET
RICHFIELD, UT 84701
(38.78209039200004, -112.08475199999998)","1000 NORTH MAIN STREET
RICHFIELD, UT
(38.78209039200004, -112.08475199999998)"
460019,UINTAH BASIN MEDICAL CENTER,84066,DUCHESNE,4360000000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",65,300 or more,27,,01/01/2013 12:00:00 AM,########,"250 WEST 300 NORTH (75-2)
ROOSEVELT, UT 84066
(40.303424936000056, -109.99608898599996)","250 WEST 300 NORTH (75-2)
ROOSEVELT, UT
(40.303424936000056, -109.99608898599996)"
460054,CACHE VALLEY SPECIALITY HOSPITAL,84341,CACHE,4360000000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",2,Between 100 and 299,60,,01/01/2013 12:00:00 AM,########,"2380 NORTH 400 EAST
NORTH LOGAN, UT 84341
(41.77553825700005, -111.82310081999998)","2380 NORTH 400 EAST
NORTH LOGAN, UT
(41.77553825700005, -111.82310081999998)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,4350000000,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",79,300 or more,38,,01/01/2013 12:00:00 AM,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460030,ASHLEY REGIONAL MEDICAL CENTER,84078,UINTAH,4360000000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",26,300 or more,30,,01/01/2013 12:00:00 AM,########,"150 WEST 100 NORTH
VERNAL, UT 84078
(40.457921845000044, -109.52668436499994)","150 WEST 100 NORTH
VERNAL, UT
(40.457921845000044, -109.52668436499994)"
460035,BEAVER VALLEY HOSPITAL,84713,BEAVER,4350000000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",16,Fewer than 100,28,10,01/01/2013 12:00:00 AM,########,"1109 NORTH 100 WEST
BEAVER, UT 84713
(38.289840242000025, -112.64318848899995)","1109 NORTH 100 WEST
BEAVER, UT
(38.289840242000025, -112.64318848899995)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,8010000000,H_COMP_6_N_P,"Patients who reported that NO, they were not given information about what to do during their recovery at home","No, staff ""did not"" give patients this information",10,300 or more,40,,01/01/2013 12:00:00 AM,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
461309,KANE COUNTY HOSPITAL,84741,KANE,4360000000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",18,Fewer than 100,40,6,01/01/2013 12:00:00 AM,########,"355 NORTH MAIN STREET
KANAB, UT 84741
(37.05415050100004, -112.52862508099997)","355 NORTH MAIN STREET
KANAB, UT
(37.05415050100004, -112.52862508099997)"
461308,SAN JUAN HOSPITAL,84535,SAN JUAN,4360000000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",,Not Available,,5,01/01/2013 12:00:00 AM,########,"380 WEST 100 NORTH
MONTICELLO, UT 84535
(37.87787989700007, -109.34460540199996)","380 WEST 100 NORTH
MONTICELLO, UT
(37.87787989700007, -109.34460540199996)"
460014,MOUNTAIN WEST MEDICAL CENTER,84074,TOOELE,4360000000,H_COMP_7_A,Patients who â€œAgreeâ€ they understood their care when they left the hospital,Patients who â€œAgreeâ€ they understood their care when they left the hospital,36,300 or more,34,,01/01/2013 12:00:00 AM,########,"2055 NORTH MAIN STREET
TOOELE, UT 84074
(40.566694193000046, -112.29591041599997)","2055 NORTH MAIN STREET
TOOELE, UT
(40.566694193000046, -112.29591041599997)"
460042,LAKEVIEW HOSPITAL,84010,DAVIS,8010000000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",30,300 or more,39,,01/01/2013 12:00:00 AM,########,"630 EAST MEDICAL DRIVE
BOUNTIFUL, UT 84010
(40.88668360400004, -111.86823969799997)","630 EAST MEDICAL DRIVE
BOUNTIFUL, UT
(40.88668360400004, -111.86823969799997)"
460043,OREM COMMUNITY HOSPITAL,84057,UTAH,8020000000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",16,300 or more,44,,01/01/2013 12:00:00 AM,########,"331 NORTH 400 WEST
OREM, UT 84057
(40.30326027600006, -111.70545684599995)","331 NORTH 400 WEST
OREM, UT
(40.30326027600006, -111.70545684599995)"
460035,BEAVER VALLEY HOSPITAL,84713,BEAVER,4350000000,H_COMP_7_D_SD,Patients who â€œDisagreeâ€ or â€œStrongly Disagreeâ€ they understood their care when they left the hospital,Patients who â€œDisagreeâ€ or â€œStrongly Disagreeâ€ they understood their care when they left the hospital,3,Fewer than 100,28,10,01/01/2013 12:00:00 AM,########,"1109 NORTH 100 WEST
BEAVER, UT 84713
(38.289840242000025, -112.64318848899995)","1109 NORTH 100 WEST
BEAVER, UT
(38.289840242000025, -112.64318848899995)"
460041,DAVIS HOSPITAL AND MEDICAL CENTER,84041,DAVIS,8020000000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",7,300 or more,33,,01/01/2013 12:00:00 AM,########,"1600 WEST ANTELOPE DRIVE
LAYTON, UT 84041
(41.08921787400004, -111.99543086899996)","1600 WEST ANTELOPE DRIVE
LAYTON, UT
(41.08921787400004, -111.99543086899996)"
460054,CACHE VALLEY SPECIALITY HOSPITAL,84341,CACHE,4360000000,H_COMP_6_N_P,"Patients who reported that NO, they were not given information about what to do during their recovery at home","No, staff ""did not"" give patients this information",9,Between 100 and 299,60,,01/01/2013 12:00:00 AM,########,"2380 NORTH 400 EAST
NORTH LOGAN, UT 84341
(41.77553825700005, -111.82310081999998)","2380 NORTH 400 EAST
NORTH LOGAN, UT
(41.77553825700005, -111.82310081999998)"
460058,RIVERTON HOSPITAL,84065,SALT LAKE,8010000000,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",90,300 or more,39,,01/01/2013 12:00:00 AM,########,"3741 WEST 12600 SOUTH
RIVERTON, UT 84065
(40.52227547500007, -111.979928471)","3741 WEST 12600 SOUTH
RIVERTON, UT
(40.52227547500007, -111.979928471)"
460044,ALTA VIEW HOSPITAL,84094,SALT LAKE,8020000000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",2,300 or more,39,,01/01/2013 12:00:00 AM,########,"9660 SOUTH 1300 EAST
SANDY, UT 84094
(40.575599778000026, -111.85317706999996)","9660 SOUTH 1300 EAST
SANDY, UT
(40.575599778000026, -111.85317706999996)"
460021,DIXIE REGIONAL MEDICAL CENTER,84790,WASHINGTON,4350000000,H_COMP_7_A,Patients who â€œAgreeâ€ they understood their care when they left the hospital,Patients who â€œAgreeâ€ they understood their care when they left the hospital,37,300 or more,38,,01/01/2013 12:00:00 AM,########,"1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT 84790
(37.09982198100005, -113.55333508599995)","1380 EAST MEDICAL CENTER DRIVE
ST GEORGE, UT
(37.09982198100005, -113.55333508599995)"
460019,UINTAH BASIN MEDICAL CENTER,84066,DUCHESNE,4360000000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",79,300 or more,27,,01/01/2013 12:00:00 AM,########,"250 WEST 300 NORTH (75-2)
ROOSEVELT, UT 84066
(40.303424936000056, -109.99608898599996)","250 WEST 300 NORTH (75-2)
ROOSEVELT, UT
(40.303424936000056, -109.99608898599996)"
461310,BLUE MOUNTAIN HOSPITAL,84511,SAN JUAN,4360000000,H_COMP_7_SA,"Patients who ""Strongly Agree"" they understood their care when they left the hospital",Patients who â€œStrongly Agreeâ€ they understood their care when they left the hospital,48,Fewer than 100,24,10,01/01/2013 12:00:00 AM,########,"802 SOUTH 200 WEST
BLANDING, UT 84511
(37.613404082000045, -109.48153782299994)","802 SOUTH 200 WEST
BLANDING, UT
(37.613404082000045, -109.48153782299994)"
460004,MCKAY DEE HOSPITAL,84403,WEBER,8010000000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",71,300 or more,40,,01/01/2013 12:00:00 AM,########,"4401 HARRISON BOULEVARD
OGDEN, UT 84403
(41.182842762000064, -111.94917334099995)","4401 HARRISON BOULEVARD
OGDEN, UT
(41.182842762000064, -111.94917334099995)"
461301,FILLMORE COMMUNITY MEDICAL CENTER,84631,MILLARD,4360000000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",1,Fewer than 100,32,10,01/01/2013 12:00:00 AM,########,"674 SOUTH HIGHWAY 99
FILLMORE, UT 84631
(38.953819775000056, -112.33996106599994)","674 SOUTH HIGHWAY 99
FILLMORE, UT
(38.953819775000056, -112.33996106599994)"
460013,MOUNTAIN VIEW HOSPITAL,84651,UTAH,8010000000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",20,300 or more,38,,01/01/2013 12:00:00 AM,########,"1000 EAST 100 NORTH
PAYSON, UT 84651
(40.04461333800003, -111.71522704399996)","1000 EAST 100 NORTH
PAYSON, UT
(40.04461333800003, -111.71522704399996)"
